timestamp,open,high,low,close,volume
2025-08-14 14:44:49.424822,30009.29190218078,30053.545485694627,29863.68310932401,30012.5635414875,625186.2316811964
2025-08-14 14:45:49.424822,30036.183083466825,30376.13214054501,29978.291113806496,29991.002575191593,382390.52793566766
2025-08-14 14:46:49.424822,29953.285039008544,30355.89529053619,29402.948519883477,29975.591615576803,1010535.7594499621
2025-08-14 14:47:49.424822,30037.40473147373,30046.375232886683,29771.867598451096,29980.35346389859,1719181.1800098622
2025-08-14 14:48:49.424822,29945.54110643647,30203.757024006598,29917.821783783766,29989.455163579794,1210237.5850334
2025-08-14 14:49:49.424822,29999.783322534833,30210.283294358404,29821.003992379618,29983.885030997888,1177947.250765247
2025-08-14 14:50:49.424822,29970.337569379622,30092.605904147305,29708.97045801698,29980.953672996067,1372801.4727739168
2025-08-14 14:51:49.424822,29946.935567914355,30165.022119631158,29636.956297773308,29974.281650018755,1043541.4599441998
2025-08-14 14:52:49.424822,30034.618436036748,30271.615593870378,29872.50860745829,30003.9241265143,932911.3883897181
2025-08-14 14:53:49.424822,30039.0600011391,30045.242401600044,29884.195451660442,29985.44567112226,1029167.1678458496
2025-08-14 14:54:49.424822,29957.112405636344,30243.273766605223,29880.89535756571,30010.41635483367,1295162.9053529429
2025-08-14 14:55:49.424822,30005.211041308004,30362.144536331936,29886.54724291889,30017.87599650364,1543364.3699776921
2025-08-14 14:56:49.424822,30039.683602575686,30192.891571776592,30005.79187523508,30031.907812103895,366009.5319179127
2025-08-14 14:57:49.424822,30016.911186702568,30594.11799447962,29922.69838877023,30058.62522000289,994765.8401884575
2025-08-14 14:58:49.424822,30014.894601392785,30422.40323861905,29880.02712819037,30067.820231145077,1293113.0746657874
2025-08-14 14:59:49.424822,30024.540340247866,30361.10952441729,29852.94302412574,30066.529621821977,950340.557417264
2025-08-14 15:00:49.424822,30096.469088081423,30142.548372567988,29534.545837387053,30050.71038012486,1165901.9192336397
2025-08-14 15:01:49.424822,30067.46322130633,30409.318438781356,29932.31308794659,30060.763962025016,1399339.7156925858
2025-08-14 15:02:49.424822,30129.31009506385,30267.40125531846,29758.84199008319,30086.959851785006,978589.537616157
2025-08-14 15:03:49.424822,30080.112926086687,30129.71914566271,30041.731638710917,30080.49100423036,1023698.0821348649
2025-08-14 15:04:49.424822,30017.934861583395,30717.97433986299,29822.187766712315,30083.889571821575,471692.82491155755
2025-08-14 15:05:49.424822,30104.84371483485,30474.49013792072,29955.324197774262,30075.166841598082,1214192.1367589121
2025-08-14 15:06:49.424822,30090.413176388825,30250.049173457337,30059.458634016326,30100.594632339835,721619.4184520644
2025-08-14 15:07:49.424822,30083.198493387987,30305.284410682612,29749.965445027614,30081.046808031075,998036.2471501372
2025-08-14 15:08:49.424822,30036.0783912409,30297.103575328238,29865.252541261692,30064.010916385076,1004038.3606957848
2025-08-14 15:09:49.424822,30002.69104908774,30498.69963360233,29511.359599678406,30036.284573524495,1106939.7514844132
2025-08-14 15:10:49.424822,30060.368406035803,30112.73147596789,29565.08461681949,30042.237802400126,674508.3229244219
2025-08-14 15:11:49.424822,30026.740749355016,30166.158952298585,29446.059946973677,30054.944343358537,1395248.4256302468
2025-08-14 15:12:49.424822,30039.402049120585,30397.087855195663,29942.30769217164,30056.466639926268,1078715.2443191847
2025-08-14 15:13:49.424822,30033.97918379799,30264.796523550638,29866.78269427596,30050.387972436845,870889.1157191575
2025-08-14 15:14:49.424822,29980.85604622728,30578.13244140095,29444.228237993007,30026.713599741986,1097114.6438900025
2025-08-14 15:15:49.424822,30058.039603856152,30124.993327007436,29740.490399178234,30018.001218648507,571366.3490562413
2025-08-14 15:16:49.424822,30002.84869650747,30208.67622688247,29311.79354315519,30034.986742187582,1326219.6038833307
2025-08-14 15:17:49.424822,29981.043666554193,30062.170099690975,29810.818981188433,30014.50274330648,1024226.4774846752
2025-08-14 15:18:49.424822,30035.226815886195,30486.328464679238,29852.774598285698,30012.02452123361,1185595.605121975
2025-08-14 15:19:49.424822,30052.0970757841,30374.499466757854,29673.12663123578,29995.831525941678,783217.4534985201
2025-08-14 15:20:49.424822,29985.542975222488,30130.849514547834,29941.298676707298,29968.520675044612,696822.9498279768
2025-08-14 15:21:49.424822,29939.61405739564,30038.246799111817,29918.32975444216,29974.73134757149,823193.8221356106
2025-08-14 15:22:49.424822,29960.832777326385,30053.625826301693,29383.35433541195,29960.49901478331,1052161.7703149065
2025-08-14 15:23:49.424822,29950.538143054953,30646.45950952533,29794.51009603846,29968.57331414508,534917.1287259142
2025-08-14 15:24:49.424822,29972.18320207487,30122.858173848228,29785.724715571854,29966.881208233415,984841.4010832754
2025-08-14 15:25:49.424822,29941.896419448334,30277.693099782886,29415.500929131693,29949.995779903802,1347532.5450324307
2025-08-14 15:26:49.424822,29952.642045525416,29999.933814335178,29817.07204478218,29951.56564517977,802426.9004816248
2025-08-14 15:27:49.424822,29948.845044445152,30048.207879289614,29322.774148335677,29970.46855052473,1505767.2792561825
2025-08-14 15:28:49.424822,29941.29921684951,30007.34562342536,29672.252919027047,29978.318514511815,888797.2564829143
2025-08-14 15:29:49.424822,29989.4807885415,30313.31203854674,29959.91248496318,29990.245228949174,878744.3265613044
2025-08-14 15:30:49.424822,30049.080509661737,30373.833425792873,29973.174288478138,29997.74982386317,884475.3691710589
2025-08-14 15:31:49.424822,29950.778041724425,30239.931656118184,29771.08483350294,29981.190628617536,1095355.5898170175
2025-08-14 15:32:49.424822,30025.51101570572,30189.391698629246,29508.603275143247,29994.96400586243,1271187.2600768874
2025-08-14 15:33:49.424822,29988.329674968463,30324.954548997448,29595.00872876048,29992.000127700816,1508100.5309297591
2025-08-14 15:34:49.424822,29964.706839108723,30311.68026959009,29825.893298800485,29986.466319747924,1252207.7573232236
2025-08-14 15:35:49.424822,30018.734991362235,30072.88079116557,29157.780397199782,30000.521205393383,281774.11658369016
2025-08-14 15:36:49.424822,29975.253964124113,30014.3000167419,29937.206953033947,29979.046543946948,1177882.1681948397
2025-08-14 15:37:49.424822,29970.00727051314,30052.191211043504,29604.634684842513,29994.06387607167,865934.017725261
2025-08-14 15:38:49.424822,29981.10967632614,30081.00662945821,29794.478251841738,29995.173782060858,1046375.438416433
2025-08-14 15:39:49.424822,30023.896988450113,30340.617303337713,29833.115965418525,29995.76765249211,1106968.3072061588
2025-08-14 15:40:49.424822,29970.946473609652,30028.551694922062,29708.207866044788,30009.29069305584,936047.7434526487
2025-08-14 15:41:49.424822,30009.72145734719,30195.02158604483,29850.315410324456,30006.754796183668,859294.2054929057
2025-08-14 15:42:49.424822,29993.292375498237,30207.92869455628,29835.909671791982,30008.491988318678,535604.4412282686
2025-08-14 15:43:49.424822,30026.617131661857,30299.81987725503,29723.109730354587,30026.30399103965,996354.8434422472
2025-08-14 15:44:49.424822,30000.97787565258,30042.589395075527,29494.402437665096,30013.911471333315,828123.0986799549
2025-08-14 15:45:49.424822,30018.565710888048,30119.566041286093,29906.135345185627,30050.101304349184,815994.0242748718
2025-08-14 15:46:49.424822,30034.416744552793,30090.79770025226,29769.35998012764,30062.92302909485,1125461.7441467375
2025-08-14 15:47:49.424822,30093.082034136685,30368.315212800695,29506.196256871153,30072.117557176833,1014055.1786608007
2025-08-14 15:48:49.424822,30077.60714200081,30285.544261297735,29919.619008902402,30079.493073981663,1189062.0121029925
2025-08-14 15:49:49.424822,30067.703236976788,30614.979210904057,29975.072508353776,30072.694377501957,987952.2243610454
2025-08-14 15:50:49.424822,30067.898124718857,30371.706122703123,29740.61066609415,30098.477212010665,1057005.6790996934
2025-08-14 15:51:49.424822,30105.085231963298,30260.488304273622,29399.386554296743,30094.734124739043,1074175.470227553
2025-08-14 15:52:49.424822,30129.990753179543,30361.519402263748,30020.36077972097,30102.652551746494,500149.49745203403
2025-08-14 15:53:49.424822,30096.008650340824,30097.5669900658,29775.561130026785,30081.95308427813,1203059.940448188
2025-08-14 15:54:49.424822,30059.829426940738,30440.962216081345,29998.46961747455,30070.36937582735,1304481.9220628524
2025-08-14 15:55:49.424822,30020.028186627507,30441.089823974868,29918.63006997426,30082.604968015195,814309.252631796
2025-08-14 15:56:49.424822,30050.640977286137,30201.964484883723,29764.55366823384,30082.325388650042,1059702.5382443378
2025-08-14 15:57:49.424822,30039.04044524238,30814.801867015412,29901.753314833488,30067.43957198599,1008803.9117554805
2025-08-14 15:58:49.424822,30014.044294260544,30270.397653692427,29760.03200232588,30045.22223769885,816582.8651257782
2025-08-14 15:59:49.424822,30057.561784820457,30632.442338723675,30046.855939029967,30061.58696025716,1429907.4070619901
2025-08-14 16:00:49.424822,30094.762621389862,30190.75788301436,29652.766769815127,30041.143979983957,1083536.22037213
2025-08-14 16:01:49.424822,30016.22699727885,30464.20221080335,29771.800430453968,30016.930459016752,1459799.7915363342
2025-08-14 16:02:49.424822,29940.330416305842,30067.72185869699,29679.88697652478,29991.740716590415,1723111.7779567032
2025-08-14 16:03:49.424822,30005.985141069443,30217.393804922147,29742.727991238633,29979.84687755693,646684.5603125585
2025-08-14 16:04:49.424822,29976.652217535702,30258.790001182566,29927.723468102453,29979.285738118517,915373.5437872572
2025-08-14 16:05:49.424822,29988.73336120733,30182.05064364452,29712.612218948827,29980.50194644529,921885.3946372513
2025-08-14 16:06:49.424822,29986.15662327931,30055.676076961485,29934.751140502907,29993.129371030718,1049136.728702047
2025-08-14 16:07:49.424822,29987.567994451994,30294.01269525562,29925.79709424443,30004.67117451063,1078370.9217464756
2025-08-14 16:08:49.424822,30009.371508465338,30175.485426131127,29958.96893483666,30007.690232334367,1581234.1698698783
2025-08-14 16:09:49.424822,30034.107102135455,30274.708252237782,29678.583378737985,29992.62269034377,862989.788789355
2025-08-14 16:10:49.424822,29996.11428686209,30172.058673490552,29664.58545134531,30014.12009470992,1933666.7523524866
2025-08-14 16:11:49.424822,29995.18482849287,30092.291849571422,29534.830474243103,29987.293473505208,1259924.075721669
2025-08-14 16:12:49.424822,30006.61283332282,30266.382787229766,29527.65328173327,29972.938246843198,1444188.6872584973
2025-08-14 16:13:49.424822,29959.736110190617,30788.065045687807,29451.182996627245,29969.814415229514,1115043.7320204522
2025-08-14 16:14:49.424822,29954.947786729026,30210.572791024068,29838.977999610484,29956.40401985104,941181.1408748266
2025-08-14 16:15:49.424822,30007.63534623547,30178.794496335806,29734.922137010446,29963.27659429717,1170218.2142743561
2025-08-14 16:16:49.424822,29941.24248476763,30053.17465417828,29860.53756747694,29984.375070444086,1350343.4299298443
2025-08-14 16:17:49.424822,29996.004392630417,30077.42697992814,29858.02414833752,30015.350346374216,624847.3022177737
2025-08-14 16:18:49.424822,30057.638212623155,30359.814831862564,29795.734082228893,30027.18243021596,1755825.9425954327
2025-08-14 16:19:49.424822,30027.61675773547,30069.406907503606,29843.53476910391,30026.53619975159,705304.7453101735
2025-08-14 16:20:49.424822,30078.90161141172,30182.280329147627,29787.252993003865,30006.35760344786,1538029.6807485365
2025-08-14 16:21:49.424822,29971.086842764664,30040.15797130034,29748.000987747957,29995.99411408524,1029306.579415913
2025-08-14 16:22:49.424822,29980.78254016917,30016.369506735726,29625.229527073792,29981.3956376554,1068251.8447785175
2025-08-14 16:23:49.424822,29906.384982581236,30007.169214665562,29348.035760508516,29972.526912262998,1268714.2865070025
2025-08-14 16:24:49.424822,30021.62332549947,30404.714503633473,29641.69838279957,29985.45463963737,849422.6802983047
2025-08-14 16:25:49.424822,29968.247113790992,30172.28747453354,29903.9288581265,29985.73097114518,1191832.1419511945
2025-08-14 16:26:49.424822,30026.57655305663,30052.633107323618,29591.539214588007,30003.74423870473,780619.8460308708
2025-08-14 16:27:49.424822,29993.38674905647,30101.270793958007,29980.796452420098,30000.651327106403,1533874.2678766935
2025-08-14 16:28:49.424822,29942.36705709738,30000.02356167896,29341.11207192952,29987.979334794167,1107579.1527492935
2025-08-14 16:29:49.424822,29962.165829322523,30293.28210679272,29602.14997042872,29985.340238519857,1536003.5647108476
2025-08-14 16:30:49.424822,29972.40664782718,30231.60211607833,29684.07472843206,29961.372480496255,1263729.250309535
2025-08-14 16:31:49.424822,29931.78089901061,30437.750941618702,29344.81120765299,29945.033807647553,955592.2285666169
2025-08-14 16:32:49.424822,29938.619846671572,30088.95054953562,29900.774612012727,29926.91712328492,716400.9498675931
2025-08-14 16:33:49.424822,29929.56403384687,30030.604186019187,29832.684037604427,29947.09035961303,996963.8288534017
2025-08-14 16:34:49.424822,29964.2831765477,30145.285471504478,29853.387931926358,29958.918950468433,1301141.267688374
2025-08-14 16:35:49.424822,29960.434249698395,30373.077474533264,29718.622584621848,29962.60500906586,1164886.3250616877
2025-08-14 16:36:49.424822,29907.99760572986,30027.84372140121,29529.745402892873,29942.943279683306,874961.1720833521
2025-08-14 16:37:49.424822,29957.608847225874,30003.02489804426,29937.664209792314,29967.121041682116,1088983.371898086
2025-08-14 16:38:49.424822,29890.444219541394,29982.477239017324,29879.00733331148,29926.677642058796,1319829.190982735
2025-08-14 16:39:49.424822,29902.45230347468,30122.53040086425,29362.20940889352,29943.99380425555,1086067.3144113836
2025-08-14 16:40:49.424822,29955.728284824923,30265.004903170902,29668.95254366353,29948.89956643837,1080568.5926711827
2025-08-14 16:41:49.424822,29950.52548121003,30157.811404201108,29834.421627442654,29958.500189134473,1031192.2519860773
2025-08-14 16:42:49.424822,29932.456645491948,30170.0305488419,29292.418867082175,29973.437485868377,1082921.048885013
2025-08-14 16:43:49.424822,29959.286489182567,30177.251855586277,29545.61681226582,29941.962603618536,1330529.3555104125
2025-08-14 16:44:49.424822,29992.57816746995,30479.313796183127,29773.915743890462,29950.644404368177,1186613.444748465
2025-08-14 16:45:49.424822,29977.793897697495,30141.004281616857,29635.29620473701,29954.294416130106,1381961.4678598766
2025-08-14 16:46:49.424822,29900.44573841031,30312.013389871423,29603.120566593694,29946.467267947915,965717.6362583932
2025-08-14 16:47:49.424822,29974.76960409997,30376.427334170483,29931.276439480644,29938.572182843483,553013.6808354049
2025-08-14 16:48:49.424822,29981.87743679168,30217.055021147014,29811.921204049744,29939.761513246252,987460.343485524
2025-08-14 16:49:49.424822,29976.9222391926,30187.825699739067,29908.905747471723,29956.146115306907,639460.5708899833
2025-08-14 16:50:49.424822,29954.061172487232,30082.12183811213,29621.892114548267,29957.407546118156,1023894.7140534371
2025-08-14 16:51:49.424822,30039.67811314539,30264.58757987909,29729.77291477015,29965.96611452959,1245777.5694311315
2025-08-14 16:52:49.424822,30022.55887148769,30173.607906254718,29889.180201833402,29987.306682651786,1267989.1267892702
2025-08-14 16:53:49.424822,29959.68459352222,30111.90443740004,29723.209414577916,30002.629454609403,745935.0769360668
2025-08-14 16:54:49.424822,30047.923963601832,30115.729645052783,29905.457687277736,30009.522947737012,1364169.4457033994
2025-08-14 16:55:49.424822,30019.864349963133,30099.158246127932,29930.877584198395,30018.61274445303,1187742.6925694298
2025-08-14 16:56:49.424822,30066.131077506,30128.429492338943,29886.557692527636,30041.07959091694,740096.2898852421
2025-08-14 16:57:49.424822,30084.765500714446,30225.660163214627,29229.94474333463,30057.9564361627,1040037.1236325761
2025-08-14 16:58:49.424822,30019.4285486019,30286.79078038905,29766.809478031006,30052.547858679263,733080.0814361668
2025-08-14 16:59:49.424822,29977.259169376637,30165.196827313834,29746.09063408269,29988.742473773833,701680.5462734386
2025-08-14 17:00:49.424822,30000.768486028155,30300.85545786396,29886.771734380607,29980.09543734155,576517.345855138
2025-08-14 17:01:49.424822,29954.639619384612,30012.22069105205,29586.725142046573,29981.335767977744,761884.3401604295
2025-08-14 17:02:49.424822,29933.128787050904,30069.59094399383,29216.96224986761,29955.055106851953,739613.734751137
2025-08-14 17:03:49.424822,29924.74058296385,30121.106536863434,29681.459252391745,29940.334005741846,926511.9309390599
2025-08-14 17:04:49.424822,29908.52571736223,29956.155754199983,29827.179785610948,29925.224316742933,954683.8268702411
2025-08-14 17:05:49.424822,29919.529201263806,29979.819357934917,29596.022358360697,29902.585291819985,942436.6739648274
2025-08-14 17:06:49.424822,29930.13757155285,30080.235562988717,29679.875545289135,29918.429668801567,1078879.8379345003
2025-08-14 17:07:49.424822,30000.015097819884,30173.21442842457,29311.012371427805,29927.734354258693,875831.3607164463
2025-08-14 17:08:49.424822,29941.500053836204,30070.114736774834,29599.982686742547,29931.878720568733,289086.39309961686
2025-08-14 17:09:49.424822,29910.75215796384,30371.861751196036,29556.2682128673,29946.990772828,1237892.8298868453
2025-08-14 17:10:49.424822,29902.569472740266,30361.185906087103,29813.374313251723,29947.57790294644,1098320.2017596608
2025-08-14 17:11:49.424822,29924.936784764795,30347.101616411524,29901.71864290226,29925.36628969024,1017772.4712104163
2025-08-14 17:12:49.424822,29955.71046585201,30588.633501590622,29913.226954251193,29919.918588156062,791824.3717853589
2025-08-14 17:13:49.424822,29962.361154589456,30277.54329634303,29628.19207463839,29950.522183490153,1040609.2211730423
2025-08-14 17:14:49.424822,29996.95575130821,30096.353338668032,29868.86167092984,29972.304819507164,905591.4647777359
2025-08-14 17:15:49.424822,29972.182572682806,30502.140858390572,29912.474933995232,29984.28011734996,1616296.8997041027
2025-08-14 17:16:49.424822,29913.298614938263,30158.01656842491,29799.803452359487,29979.925655572373,887682.1860504592
2025-08-14 17:17:49.424822,29907.9470615466,30615.367308518027,29854.262042316423,29954.866860757164,769016.4585132012
2025-08-14 17:18:49.424822,29946.165579971952,30064.54524809085,29689.26100968633,29949.667821152012,1808612.9928317242
2025-08-14 17:19:49.424822,29953.475663224734,30182.094284315768,29444.948488359823,29931.780295653498,1130390.2739279591
2025-08-14 17:20:49.424822,29975.185271693827,30004.844800595347,29864.8180230453,29940.920111321306,1034617.2206320476
2025-08-14 17:21:49.424822,29946.374743275595,30010.926928216883,29590.979301071315,29949.58421703408,1029566.4884437226
2025-08-14 17:22:49.424822,29943.612832640873,30036.338513802,29533.667125902637,29954.560849089554,899531.9429249094
2025-08-14 17:23:49.424822,30004.67040897312,30191.964356809945,29728.474700108312,29960.004806838835,1295793.6761512908
2025-08-14 17:24:49.424822,29940.76483458268,30038.22150660484,29610.111729687254,29965.901110736686,954087.5994459247
2025-08-14 17:25:49.424822,29986.557636372523,30453.286283924226,29778.96175997578,29972.86454617312,1331232.6592227856
